角色名,唱法/表演方式,台词,来源文件,字数,情感分
关羽,白,将大筏改做小筏，生擒庞德，不得违误！,13shuiyanqijun.csv,15,0.3666666666666667
关羽,白,关平听令！,13shuiyanqijun.csv,4,0.55
关羽,白,提闸放水！,13shuiyanqijun.csv,4,0.55
关羽,白,小校！,13shuiyanqijun.csv,2,0.55
关羽,白,罾口川去者！,13shuiyanqijun.csv,5,0.55
关羽,白,押进帐来！,13shuiyanqijun.csv,4,0.55
关羽,白,下站可是庞德？,13shuiyanqijun.csv,6,0.9
关羽,白,尔在阵前是何等威风，今被周仓擒住，还算得什么英雄好汉？,13shuiyanqijun.csv,24,0.3666666666666667
关羽,白,可记得尔故主马超？,13shuiyanqijun.csv,8,0.55
关羽,白,恨着何来？,13shuiyanqijun.csv,4,0.1
关羽,白,你若归顺我家大哥，不失封侯之位！,13shuiyanqijun.csv,14,0.55
关羽,白,"还是这等傲性！
周仓！",13shuiyanqijun.csv,8,0.55
关羽,白,斩了！,13shuiyanqijun.csv,2,0.1
关羽,白,庞德，尔敢是贪生怕死？,13shuiyanqijun.csv,9,0.9
关羽,白,"怎么，大将不死小卒之手？
周仓！",13shuiyanqijun.csv,12,0.55
关羽,白,与我绑好了！,13shuiyanqijun.csv,5,0.55
关羽,白,好将啊！好将！,13shuiyanqijun.csv,5,0.55
关羽,白,五关六将尽都是无能之辈，怎能比得庞德！,13shuiyanqijun.csv,17,0.9
关羽,白,尸首搭了下去！,13shuiyanqijun.csv,6,0.55
关羽,白,传令下去！将于禁两耳削去，打入囚车，解往许昌，羞辱曹操！,13shuiyanqijun.csv,23,0.1
关羽,白,后帐摆宴，与众将贺功！,13shuiyanqijun.csv,9,0.55
关羽,白,今日生擒庞德，乃周仓之功也！,13shuiyanqijun.csv,12,0.3666666666666667
关羽,内白,住者！,14linjianghui.csv,2,0.55
关羽,念,河梁赴会场，胜似宴鸿门。,14linjianghui.csv,10,0.55
关羽,白,参见大哥。,14linjianghui.csv,4,0.55
关羽,白,谢座。,14linjianghui.csv,2,0.9
关羽,白,闻听大哥要往临江赴会，可有孔明先生书信？,14linjianghui.csv,18,0.9
关羽,白,想那周郎诡计多端，又无孔明先生书信，大哥不可前往。,14linjianghui.csv,22,0.9
关羽,白,大哥执意要去，小弟同往。,14linjianghui.csv,10,0.55
关羽,白,请大哥更衣。,14linjianghui.csv,5,0.55
关羽,白,鸣金开船！,14linjianghui.csv,4,0.55
关羽,白,大哥，想起什么心事？,14linjianghui.csv,8,0.55
关羽,白,大哥说哪里话来！想赵国蔺相如，手无缚鸡之力，完璧归赵，使秦人丧胆。你我弟兄驰骋疆场，威名远震，何惧东吴鼠辈，只要俺一人奋勇，霎时教他万夫难挡。,14linjianghui.csv,61,0.42000000000000004
关羽,西皮散板,"兵在精来不在多，
将在智谋凭略韬。
弟兄威名谁不晓，
何惧东吴小儿曹。",14linjianghui.csv,28,0.6333333333333333
关羽,白,军士们，就在此处下船。,14linjianghui.csv,9,0.55
关羽,白,酒放下，肴撤去！,14linjianghui.csv,6,0.55
关羽,白,哼！,14linjianghui.csv,1,0.55
关羽,白,然！,14linjianghui.csv,1,0.55
关羽,白,有道是：主不食，客不饮。,14linjianghui.csv,9,0.55
关羽,白,"酒来！
干。斟上！
斟上！",14linjianghui.csv,7,0.55
关羽,西皮散板,"英雄海量尔怎晓，
怎比东吴小儿曹。
俺大哥饮酒脸带笑，
周郎满脸杀气高！",14linjianghui.csv,29,0.1
关羽,白,且住！看俺大哥在座上谈笑自若，周郎小儿满脸杀气。两旁悬挂壁影，定有埋伏。俺不免站在大哥身旁，看他是怎样下手！,14linjianghui.csv,47,0.1
关羽,西皮散板,"昔日樊哙威风好，
鸿门宴上保汉高。",14linjianghui.csv,14,0.9
关羽,白,啊！,14linjianghui.csv,1,0.55
关羽,西皮散板,"金钟三响有圈套，
教他个个命难逃。",14linjianghui.csv,14,0.55
关羽,白,嗯！,14linjianghui.csv,1,0.55
关羽,白,某大哥在此，关某入席不便。,14linjianghui.csv,11,0.55
关羽,白,如此，关某有僭了。,14linjianghui.csv,7,0.55
关羽,白,嗯哼！,14linjianghui.csv,2,0.55
关羽,白,大哥，听公瑾之言甚是容易，你我告辞回转江夏，看他怎样破曹！,14linjianghui.csv,25,0.55
关羽,西皮散板,"都督素日韬略好，
你今错用计一条！",14linjianghui.csv,14,0.55
关羽,引子,绿袍金甲，须髭灰；凤目蚕眉美髯公。,14zoumaicheng.csv,14,0.55
关羽,白,站立两厢！,14zoumaicheng.csv,4,0.55
关羽,念,志气凌云贯斗牛，平生最喜读春秋。丈夫须抱凌云志，自然谈笑觅封侯。,14zoumaicheng.csv,28,0.55
关羽,白,"某，汉室关。今奉大哥、军师将令，镇守荆州一带等处。可恨曹操命曹仁据守襄阳、樊城，本欲前去攻打，怎奈未奉大哥命诏，不敢私自出兵。想荆州乃东吴之地，此事未必停当。为此，每日操演人马，提防对敌。
站堂军，伺候了！",14zoumaicheng.csv,85,0.30000000000000004
关羽,白,再探。,14zoumaicheng.csv,2,0.55
关羽,白,"唔呼呀！想诸葛瑾乃军师令兄，不可慢待。
来！有请诸葛先生！",14zoumaicheng.csv,23,0.55
关羽,白,远路而来，只行常礼。,14zoumaicheng.csv,8,0.9
关羽,白,来！与诸葛先生看座！,14zoumaicheng.csv,8,0.55
关羽,白,远来是客，哪有不坐之理？请坐！,14zoumaicheng.csv,12,0.55
关羽,白,先生此来，必有所为。,14zoumaicheng.csv,8,0.55
关羽,白,哼！孙曹合兵，某有何惧哉？,14zoumaicheng.csv,10,0.1
关羽,白,何喜之有？,14zoumaicheng.csv,4,0.55
关羽,白,关某虎女，岂配犬子！,14zoumaicheng.csv,8,0.55
关羽,白,大胆！,14zoumaicheng.csv,2,0.55
关羽,西皮二六板,"闻言怒发三千丈，
一言怒恼关云长。
这荆州原本是关某执掌，
你们哪一个大胆敢来夺荆襄？
不看军师诸葛亮，
定斩尔首级挂营房。",14zoumaicheng.csv,51,0.1
关羽,白,"唗！胆大诸葛瑾！进得帐来，如此胡言乱语，不看我家军师面上，定要将尔斩首。
来，插出去！",14zoumaicheng.csv,34,0.1
关羽,白,怎见得？,14zoumaicheng.csv,3,0.55
关羽,白,沟渠之水，能起多大波浪？小小蝼蚁，焉能撼动泰山！且勿多言。掩门！,14zoumaicheng.csv,26,0.55
关羽,内白,香案接诏。,14zoumaicheng.csv,4,0.55
关羽,白,司马何不开读？,14zoumaicheng.csv,6,0.55
关羽,白,香案供奉。请坐！司马有何密言，当面赐教。,14zoumaicheng.csv,16,0.55
关羽,白,某大哥进位汉中王，封某何职？,14zoumaicheng.csv,12,0.55
关羽,白,五虎将不知都是何人？,14zoumaicheng.csv,9,0.55
关羽,白,这关、张、赵、马、黄？翼德，我弟也；子龙随某大哥多年，累建奇功，亦我弟也；孟起世代名家；那黄忠老儿乃长沙一武夫，焉能与某同列？关某不受此爵。,14zoumaicheng.csv,56,0.9
关羽,白,何差？,14zoumaicheng.csv,2,0.55
关羽,白,唔呼呀！不是司马明言指教，险误大事。看印拜过！,14zoumaicheng.csv,19,0.9
关羽,白,糜芳、傅士仁听令！,14zoumaicheng.csv,7,0.9
关羽,白,命你二人以为前站先锋，城外扎营，听候调遣。,14zoumaicheng.csv,18,0.55
关羽,白,备得酒宴，与司马同饮。,14zoumaicheng.csv,9,0.55
关羽,白,关平把盏。司马请。,14zoumaicheng.csv,7,0.55
关羽,白,再探！,14zoumaicheng.csv,2,0.55
关羽,白,关平听令！,14zoumaicheng.csv,4,0.55
关羽,白,前去查看，因何失火？,14zoumaicheng.csv,8,0.55
关羽,白,司马请。,14zoumaicheng.csv,3,0.55
关羽,白,将他二人抓来见我。,14zoumaicheng.csv,8,0.55
关羽,白,司马请！,14zoumaicheng.csv,3,0.55
关羽,白,周将！,14zoumaicheng.csv,2,0.55
关羽,白,糜芳、傅士仁到此，叫他等报门而进！,14zoumaicheng.csv,14,0.9
关羽,白,唗！竟敢纵军饮酒，损伤本部军卒。斩了！,14zoumaicheng.csv,15,0.1
关羽,白,敢是与他等讲情？,14zoumaicheng.csv,7,0.55
关羽,白,看在司马讲情，每人重责四十军棍。,14zoumaicheng.csv,14,0.55
关羽,白,将你二人先锋大印撤去，糜芳镇守公安、傅士仁镇守南郡，若有差错，提头来见！,14zoumaicheng.csv,31,0.9
关羽,白,何出此言？,14zoumaicheng.csv,4,0.55
关羽,白,某素知他二人行为，既已派出，岂可更改。,14zoumaicheng.csv,16,0.55
关羽,白,有请！,14zoumaicheng.csv,2,0.55
关羽,白,当年多蒙将军搭救，关某常常在念；今日幸会，多谢将军相救之恩。,14zoumaicheng.csv,26,0.9
关羽,白,到此何事？,14zoumaicheng.csv,4,0.55
关羽,白,"原来如此。
司马，胡班将军乃关某救命恩人，将他带入川中，面见汉中王授职。",14zoumaicheng.csv,30,0.9
关羽,白,"恕不远送。
廖化听令。",14zoumaicheng.csv,8,0.55
关羽,白,以为先锋。,14zoumaicheng.csv,4,0.55
关羽,白,关平听令！,14zoumaicheng.csv,4,0.55
关羽,白,以为副将。,14zoumaicheng.csv,4,0.55
关羽,白,马良、伊籍听令！,14zoumaicheng.csv,6,0.55
关羽,白,以为军中参谋！,14zoumaicheng.csv,6,0.55
关羽,白,余下之将，随营调遣。掩门。,14zoumaicheng.csv,10,0.55
关羽,吹腔,"谯楼上打罢了初更鼓响，
众将官解连环各归营房。
长随官掌红灯后营帐上，",14zoumaicheng.csv,30,0.1
关羽,白,呀！,14zoumaicheng.csv,1,0.55
关羽,吹腔,又听得兵架上青龙偃月响叮当。,14zoumaicheng.csv,13,0.55
关羽,扑灯蛾,"见一怪物扑帐中，扑帐中，
张牙舞爪来逞凶。
青锋利刃将尔斩，
霎时教尔一命终！",14zoumaicheng.csv,31,0.1
关羽,白,奇怪呀，奇怪！,14zoumaicheng.csv,5,0.55
关羽,白,适才睡梦之间，见一黑猪，其大如牛，咬某左足，忽然惊醒，此时只觉隐隐作痛，不知主何吉凶？,14zoumaicheng.csv,36,0.5
关羽,白,怎见得？,14zoumaicheng.csv,3,0.55
关羽,白,何出此言？,14zoumaicheng.csv,4,0.55
关羽,白,诶呀！关某年近六旬，生而何欢，死而何惧，区区一梦何足道耳！操演战船，提防对敌。,14zoumaicheng.csv,32,0.1
关羽,唱,"某家兴兵谁敢挡，
威风凛凛镇荆襄。
但愿烟尘齐扫荡，
重整汉室锦家邦。",14zoumaicheng.csv,28,0.9
关羽,白,香案接旨！,14zoumaicheng.csv,4,0.55
关羽,同白,万岁！,14zoumaicheng.csv,2,0.55
关羽,同白,万万岁！,14zoumaicheng.csv,3,0.55
关羽,白,"香案供奉。
有劳太傅捧旨前来，一路之上，多受风霜之苦。后堂留宴。",14zoumaicheng.csv,26,0.55
关羽,白,关平听令！,14zoumaicheng.csv,4,0.55
关羽,白,攻打头阵。,14zoumaicheng.csv,4,0.1
关羽,白,众将官，随某出战者！,14zoumaicheng.csv,8,0.55
关羽,白,挂榜安民。王甫听令！,14zoumaicheng.csv,8,0.9
关羽,白,沿江一带，或三十里，或二十里，选择高岗之处，建造烽火台。若有吴兵偷渡，日则举烟，夜则举火，某当亲自击之！,14zoumaicheng.csv,43,0.55
关羽,白,赵累听令！,14zoumaicheng.csv,4,0.55
关羽,白,镇守麦城！,14zoumaicheng.csv,4,0.55
关羽,白,关平听令！,14zoumaicheng.csv,4,0.55
关羽,白,坐镇襄阳！,14zoumaicheng.csv,4,0.55
关羽,白,众将官！攻打樊城去者！,14zoumaicheng.csv,9,0.1
关羽,白,小心防守。,14zoumaicheng.csv,4,0.55
关羽,白,来将通名。,14zoumaicheng.csv,4,0.55
关羽,白,"看刀！
曹仁哪，曹仁！闭关不战，真乃匹夫之辈！",14zoumaicheng.csv,17,0.9
关羽,三笑,哈哈！哈哈！啊哈哈哈……,14zoumaicheng.csv,8,0.55
关羽,白,哎呀！,14zoumaicheng.csv,2,0.55
关羽,白,唔！,14zoumaicheng.csv,1,0.55
关羽,吹腔,这一阵杀得我精神衰，,14zoumaicheng.csv,9,0.1
关羽,白,看刀！唔唔唔……,14zoumaicheng.csv,5,0.55
关羽,吹腔,大胆的曹仁贼敢放雕翎。,14zoumaicheng.csv,10,0.9
关羽,白,适才两军阵前刀劈吕常，不料曹仁暗放冷箭，伤某膀臂。曹仁哪，曹仁！我不伤你，非为丈夫也！,14zoumaicheng.csv,36,0.9
关羽,吹腔,"是好汉尔就该冲锋对垒，
冷箭伤人尔非为英雄。",14zoumaicheng.csv,19,0.55
关羽,白,免战牌高悬！,14zoumaicheng.csv,5,0.55
关羽,念,尤恐军心乱，忍痛下围棋。,14zoumaicheng.csv,10,0.1
关羽,白,何事？,14zoumaicheng.csv,2,0.55
关羽,白,马将军，华佗何人也？,14zoumaicheng.csv,8,0.55
关羽,白,有请！,14zoumaicheng.csv,2,0.55
关羽,白,先生少礼，请坐！,14zoumaicheng.csv,6,0.9
关羽,白,有话叙谈，焉有不坐之理？请坐！,14zoumaicheng.csv,12,0.55
关羽,白,先生乃世外高人，贵驾光临，有何见教？,14zoumaicheng.csv,15,0.55
关羽,白,先生请看。,14zoumaicheng.csv,4,0.55
关羽,白,先生可有治法？,14zoumaicheng.csv,6,0.55
关羽,白,先生医治箭伤，要标杆、铜环、大汉何用？,14zoumaicheng.csv,15,0.55
关羽,白,"哈哈哈……某久战沙场，百万军中，尚且不惧，何在一箭伤耳！我与马将军饮酒、围棋，请先生医治。
周将，设下棋盘，与先生更衣。",14zoumaicheng.csv,47,0.1
关羽,白,将军请！,14zoumaicheng.csv,3,0.55
关羽,唱,"设下棋盘两交战，
不用刀枪我和你厮杀一场。",14zoumaicheng.csv,18,0.30000000000000004
关羽,白,请！干！,14zoumaicheng.csv,2,0.55
关羽,白,"先生请坐！
马良听令！",14zoumaicheng.csv,8,0.55
关羽,白,镇守荆州去吧！,14zoumaicheng.csv,6,0.55
关羽,白,先生医治箭伤，真乃神人也。,14zoumaicheng.csv,11,0.55
关羽,白,来，看黄金千两，奉送先生。,14zoumaicheng.csv,10,0.55
关羽,白,先生医治箭伤，某何以答报？,14zoumaicheng.csv,11,0.55
关羽,白,不知先生几时启程？,14zoumaicheng.csv,8,0.55
关羽,白,周将，准备船只，明日送先生过江。,14zoumaicheng.csv,13,0.9
关羽,白,后帐摆宴，与先生痛饮。,14zoumaicheng.csv,9,0.1
关羽,白,先生请！,14zoumaicheng.csv,3,0.55
关羽,唱,"一支兵扎天边外，
汉室江山扭转来。",14zoumaicheng.csv,14,0.55
关羽,白,烽火台造齐，将军之功也。,14zoumaicheng.csv,10,0.55
关羽,白,传！,14zoumaicheng.csv,1,0.55
关羽,白,你奉何人所差？,14zoumaicheng.csv,6,0.55
关羽,白,"外厢伺候。陆逊有书信到来，待某拆书一观。
传下书人。",14zoumaicheng.csv,21,0.9
关羽,白,拜上你家元帅，说关某照书行事。,14zoumaicheng.csv,13,0.9
关羽,白,"仲谋何以见短，黄口孺子焉能成其大事。
周将传令，撤退荆州之兵！",14zoumaicheng.csv,26,0.55
关羽,白,唗！无用之辈，斩了！,14zoumaicheng.csv,7,0.1
关羽,白,随在马后。,14zoumaicheng.csv,4,0.55
关羽,白,众将官！复夺襄阳！,14zoumaicheng.csv,7,0.55
关羽,内白,呔！徐公明休得猖狂，关云长来也！,14zoumaicheng.csv,13,0.9
关羽,白,嗯！,14zoumaicheng.csv,1,0.55
关羽,白,请了！,14zoumaicheng.csv,2,0.55
关羽,白,岂敢！,14zoumaicheng.csv,2,0.55
关羽,白,公明，你也苍白了！,14zoumaicheng.csv,7,0.9
关羽,白,一样。,14zoumaicheng.csv,2,0.55
关羽,白,老了！,14zoumaicheng.csv,2,0.55
关羽,同笑,啊，哈哈哈……,14zoumaicheng.csv,4,0.55
关羽,白,徐公明，苦苦追杀吾儿关平，是何理也？,14zoumaicheng.csv,15,0.30000000000000004
关羽,白,公明，这算何意？,14zoumaicheng.csv,6,0.9
关羽,白,看刀！,14zoumaicheng.csv,2,0.55
关羽,白,再探！,14zoumaicheng.csv,2,0.55
关羽,白,不听将军之言，悔之晚矣！,14zoumaicheng.csv,10,0.55
关羽,白,烽火台失守，荆州难保！,14zoumaicheng.csv,9,0.9
关羽,白,哎呀且住！荆州失守，某有何面目去见汉中王？自刎了吧！,14zoumaicheng.csv,22,0.55
关羽,白,马良、伊籍听令！,14zoumaicheng.csv,6,0.55
关羽,白,连夜够奔川中，奏知汉中王，说某兵撤麦城去了！,14zoumaicheng.csv,19,0.55
关羽,白,众将官！兵撤麦城！,14zoumaicheng.csv,7,0.55
关羽,白,再探！,14zoumaicheng.csv,2,0.55
关羽,白,哎呀且住！兵撤麦城，吴兵、魏将前来讨战，我的膀臂疼痛，不能出战，真真的急、急、急——,14zoumaicheng.csv,32,0.1
关羽,白,为父膀臂疼痛，难以提笔。,14zoumaicheng.csv,10,0.1
关羽,白,我儿代笔。,14zoumaicheng.csv,4,0.55
关羽,念,吴魏两夹攻，英雄困麦城。,14zoumaicheng.csv,10,0.55
关羽,白,回来了？,14zoumaicheng.csv,3,0.55
关羽,白,下书一事如何？,14zoumaicheng.csv,6,0.55
关羽,白,啊？为何这等模样？,14zoumaicheng.csv,7,0.55
关羽,白,大胆！吕蒙啊，吕蒙！某生不能杀尔之头，死后也要捉尔的灵魂，方消我恨，真真气、气、气——,14zoumaicheng.csv,33,0.1
关羽,唱,我儿为何两泪淋？,14zoumaicheng.csv,7,0.55
关羽,白,哎呀且住！军心已乱，待我自刎了吧！,14zoumaicheng.csv,14,0.1
关羽,白,哎呀将军哪！前有吴兵，后有魏将，只怕你难出重围。,14zoumaicheng.csv,20,0.55
关羽,白,将军有此忠心？,14zoumaicheng.csv,6,0.9
关羽,白,你的性命？,14zoumaicheng.csv,4,0.55
关羽,白,请上受我一拜！关平护送出城！,14zoumaicheng.csv,12,0.9
关羽,白,王甫听令！,14zoumaicheng.csv,4,0.55
关羽,白,巡视三军，若有交头接耳者，提头来见！,14zoumaicheng.csv,15,0.55
关羽,白,何事？,14zoumaicheng.csv,2,0.55
关羽,白,唤他进来！,14zoumaicheng.csv,4,0.55
关羽,白,你又来做甚？,14zoumaicheng.csv,5,0.55
关羽,白,某乃解良一武夫，蒙汉中王不弃，以同胞手足相待，岂肯失义以降敌国？有道是：玉可碎不可改其坚，竹可焚不可毁其节；身虽殒，名可垂竹帛也！城在人在，城破人亡。汝速去，某即出城，与东吴决一死战！,14zoumaicheng.csv,78,0.6333333333333333
关羽,白,要某归降，除非日从西起！,14zoumaicheng.csv,10,0.55
关羽,白,哪有背主投降？,14zoumaicheng.csv,6,0.55
关羽,白,且慢！他弟在蜀，佐汝伯父，不可伤他手足之情。出帐去吧。,14zoumaicheng.csv,22,0.55
关羽,白,"军士退下。
关平、周仓、王甫、赵累！随我瞭阵者！",14zoumaicheng.csv,17,0.55
关羽,唱,"离却九锦八宝连环帐，
又只见吴、魏人马闹嚷嚷。
观罢了阵势回营往，",14zoumaicheng.csv,27,0.55
关羽,白,适才敌楼观看那贼兵势，东西南三面，人马犹如潮水一般。只有北门一条小路，并无人马。今晚从北门偷出，去往汉中，搬兵求救。,14zoumaicheng.csv,50,0.9
